id,sentiment
"3124_10",0.9458457827568054
"2705_4",0.9952449202537537
"12187_8",0.9950725436210632
"12319_10",0.9934989213943481
"9874_3",0.5665872097015381
"3406_4",0.04168696701526642
"2327_10",0.9980650544166565
"605_10",0.9973824620246887
"8080_4",0.015291033312678337
"3074_10",0.997722327709198
"2499_3",0.041163671761751175
"1013_1",0.09460107237100601
"11535_1",0.0070570893585681915
"4118_7",0.2665218114852905
"10492_8",0.9966764450073242
"2129_4",0.2204074263572693
"9814_10",0.7129794955253601
"10671_9",0.8416701555252075
"5980_10",0.9973917007446289
"2755_2",0.27560216188430786
"5461_2",0.994891881942749
"11979_1",0.04700082913041115
"8810_1",0.015501595102250576
"852_7",0.9953409433364868
"10961_4",0.016495374962687492
"7436_4",0.7872170209884644
"11281_3",0.9229080080986023
"4208_3",0.051424115896224976
"8213_10",0.9926401972770691
"9851_2",0.025658806785941124
"4713_7",0.8589482307434082
"9528_1",0.9979656934738159
"3595_10",0.9946638345718384
"5785_3",0.6235498785972595
"10370_3",0.014306437224149704
"1980_3",0.09306903183460236
"8800_4",0.16031819581985474
"4437_3",0.6012164950370789
"28_3",0.16649915277957916
"12171_1",0.029128437861800194
"9359_3",0.05374797433614731
"3831_9",0.9958646297454834
"10962_7",0.9985383749008179
"1500_9",0.990018367767334
"11470_10",0.9982250332832336
"11843_3",0.5515661835670471
"11200_4",0.9774380326271057
"1067_1",0.053573839366436005
"3333_1",0.035657163709402084
"4487_4",0.9670985341072083
"6428_1",0.02879497967660427
"575_7",0.9344081282615662
"10904_9",0.9978475570678711
"11821_2",0.28214144706726074
"11605_1",0.004501374904066324
"1111_7",0.9893665909767151
"10295_1",0.795576810836792
"1146_4",0.008782441727817059
"2405_9",0.9136719107627869
"11081_10",0.9857686161994934
"2201_10",0.9985887408256531
"4844_1",0.024275200441479683
"11007_8",0.9925433397293091
"6535_7",0.8839979767799377
"2653_4",0.022402210161089897
"8245_10",0.9320017099380493
"9951_8",0.9956434965133667
"6133_8",0.6824709177017212
"10006_2",0.004293757490813732
"7350_1",0.8292460441589355
"4509_9",0.9970914125442505
"948_1",0.01071043312549591
"3987_1",0.005130269564688206
"2947_10",0.6280622482299805
"6041_3",0.057066626846790314
"2946_1",0.5320050120353699
"11967_4",0.007798388134688139
"1185_10",0.997617781162262
"10323_2",0.0917242020368576
"11706_2",0.014222492463886738
"3663_1",0.016389543190598488
"5602_10",0.9987269043922424
"4870_10",0.9733673334121704
"1994_1",0.44053933024406433
"10807_7",0.9961949586868286
"6871_3",0.8975344300270081
"1175_2",0.006833983119577169
"10919_7",0.9946324825286865
"8127_10",0.9943326711654663
"12497_4",0.1335427612066269
"3274_1",0.9140399694442749
"2568_3",0.014596235007047653
"840_2",0.026458164677023888
"5626_10",0.995751142501831
"7561_10",0.995153546333313
"4600_3",0.0950588583946228
"3324_9",0.8958311080932617
"8899_7",0.9169304370880127
"5592_8",0.8534911870956421
"12483_4",0.2021036595106125
"7874_1",0.0038954662159085274
"5878_10",0.9800693988800049
"4303_9",0.9850475788116455
"9421_1",0.005162315908819437
"10269_4",0.9713321328163147
"10615_2",0.052412934601306915
"2634_10",0.9164233803749084
"7522_1",0.018707651644945145
"9289_10",0.23870083689689636
"4636_10",0.9915910959243774
"1241_7",0.14539960026741028
"9458_9",0.9972177743911743
"11690_10",0.9936341047286987
"7176_4",0.307704359292984
"6212_10",0.9873234629631042
"6319_1",0.009370149113237858
"5229_3",0.8870124220848083
"466_9",0.9962528944015503
"8693_2",0.05121131241321564
"2952_10",0.9985103011131287
"1128_1",0.304318904876709
"3975_10",0.9927944540977478
"11365_10",0.2846798598766327
"2074_9",0.9983307719230652
"9768_10",0.9975699782371521
"4895_1",0.004657956771552563
"5726_10",0.9464468359947205
"9993_10",0.9848400950431824
"11319_2",0.9134617447853088
"10561_2",0.01920994184911251
"5455_8",0.9588239789009094
"10684_3",0.014055074192583561
"3652_3",0.046665605157613754
"7825_1",0.018261346966028214
"8806_1",0.03223998844623566
"275_10",0.9906114935874939
"2246_1",0.007447322830557823
"11968_2",0.012052093632519245
"2528_1",0.17233523726463318
"8491_8",0.0317845493555069
"13_1",0.9902722239494324
"4530_8",0.962344765663147
"5207_3",0.009692884050309658
"11648_10",0.8606087565422058
"8260_1",0.006607363000512123
"10730_10",0.7000634670257568
"10402_3",0.3742085099220276
"8077_1",0.004890216048806906
"8598_8",0.9874310493469238
"2809_3",0.007910954765975475
"12490_10",0.9933425784111023
"1447_9",0.9939562678337097
"1605_3",0.48295679688453674
"2311_4",0.013585643842816353
"3235_9",0.9898598790168762
"5725_10",0.9769983887672424
"9025_10",0.997541069984436
"6049_9",0.997650682926178
"4803_10",0.9961826205253601
"191_9",0.9924741387367249
"420_3",0.3845662474632263
"5238_2",0.1184983178973198
"1280_9",0.9974161386489868
"9408_4",0.9039903879165649
"819_1",0.0022977786138653755
"1656_4",0.1654583215713501
"9964_3",0.10827463120222092
"10404_4",0.0191764198243618
"12369_10",0.9708631634712219
"6423_1",0.050867710262537
"9942_8",0.0027330778539180756
"1519_1",0.3627602756023407
"100_10",0.9973684549331665
"3216_10",0.9946868419647217
"3909_10",0.9884335398674011
"5034_7",0.9964426159858704
"14_8",0.9950910806655884
"5891_3",0.0030702631920576096
"8496_10",0.9977471232414246
"7429_1",0.00390800554305315
"9457_1",0.009197160601615906
"9602_8",0.9373657703399658
"4198_1",0.01609905995428562
"154_2",0.0059573231264948845
"5070_2",0.010077682323753834
"4207_8",0.966355562210083
"7758_8",0.9985668063163757
"4439_9",0.973970353603363
"12042_1",0.010323630645871162
"7244_1",0.018967971205711365
"6854_1",0.02152281440794468
"11932_10",0.9653663635253906
"4151_10",0.9953514337539673
"7265_1",0.3730352818965912
"10272_7",0.9985098242759705
"4256_4",0.2830013036727905
"1225_7",0.9618718028068542
"956_10",0.9970384836196899
"6389_2",0.0034459384623914957
"1365_4",0.0137815922498703
"4752_7",0.6180450916290283
"276_10",0.9989718198776245
"8766_9",0.9853082299232483
"11225_10",0.8717206716537476
"6920_1",0.023582961410284042
"11536_1",0.006464386824518442
"1923_9",0.9946140646934509
"11460_10",0.33537688851356506
"10054_7",0.9912387728691101
"10845_1",0.036599475890398026
"10231_4",0.4439125657081604
"9430_8",0.991055965423584
"3226_2",0.00692994287237525
"4298_3",0.03678637370467186
"10635_4",0.21328625082969666
"10567_4",0.007548552006483078
"5460_10",0.9753588438034058
"7310_7",0.9652194380760193
"10330_2",0.0043564713560044765
"5151_9",0.9964236617088318
"11_3",0.9768610596656799
"1448_8",0.5542976260185242
"10130_8",0.9958576560020447
"2199_3",0.7697155475616455
"1761_10",0.9517151713371277
"2782_1",0.007423912640661001
"7618_10",0.9960935711860657
"85_10",0.9942588806152344
"5730_3",0.45262980461120605
"3641_1",0.15208391845226288
"8190_9",0.994667649269104
"9533_10",0.9960914254188538
"9508_1",0.0013668264728039503
"237_8",0.9971897006034851
"3981_7",0.7937979102134705
"7194_9",0.9985925555229187
"10584_8",0.9933359622955322
"248_2",0.025003181770443916
"8358_4",0.11678338795900345
"1218_1",0.011874194256961346
"4191_10",0.0638505294919014
"3090_8",0.9929343461990356
"11923_2",0.01902630738914013
"1640_8",0.9852884411811829
"9972_3",0.08488468825817108
"11818_4",0.05436151102185249
"4350_10",0.9977957010269165
"877_10",0.04954296350479126
"10017_8",0.9951137900352478
"7975_10",0.9980881810188293
"8436_1",0.14179347455501556
"6024_7",0.9946691393852234
"3112_1",0.015960529446601868
"951_10",0.9963149428367615
"1622_1",0.004248345270752907
"191_3",0.23732507228851318
"5669_1",0.0023099796380847692
"1891_4",0.03095492348074913
"12173_9",0.926374077796936
"7887_7",0.9014871120452881
"3256_10",0.24663963913917542
"5419_1",0.002287996932864189
"7635_1",0.966497540473938
"8297_2",0.006976687349379063
"7137_8",0.7852829694747925
"7562_3",0.03009338304400444
"9944_1",0.026445113122463226
"4288_1",0.03251531347632408
"8087_1",0.011171876452863216
"4771_10",0.9890108704566956
"10482_10",0.9966402053833008
"5324_10",0.9972097277641296
"3080_1",0.010118087753653526
"10923_7",0.4456616938114166
"1753_7",0.9968384504318237
"317_10",0.996476948261261
"12474_8",0.8911160230636597
"773_8",0.9977949857711792
"388_1",0.15260103344917297
"12141_2",0.853437066078186
"5667_1",0.5277429819107056
"1071_9",0.9706389307975769
"2897_10",0.9982315897941589
"9481_4",0.2925231158733368
"12025_1",0.018567655235528946
"8879_7",0.9945313334465027
"5683_1",0.10636427253484726
"7026_1",0.004216610919684172
"2439_1",0.0032852869480848312
"3631_7",0.9241840839385986
"1650_9",0.7688446640968323
"5378_7",0.9981955885887146
"9745_1",0.0012976521393284202
"11563_8",0.9640527963638306
"299_8",0.9955030083656311
"9471_2",0.040561553090810776
"1866_1",0.25949403643608093
"2639_4",0.5428169369697571
"5122_1",0.0022555754985660315
"12341_7",0.9060367345809937
"2936_8",0.9934644103050232
"8647_10",0.9961745738983154
"4255_9",0.9936543703079224
"7262_8",0.9985015392303467
"8413_10",0.9553318023681641
"10080_1",0.011492971330881119
"3973_1",0.48250654339790344
"8752_9",0.9899133443832397
"4018_2",0.010999447666108608
"7669_1",0.07771656662225723
"10421_4",0.026217468082904816
"7854_8",0.9895608425140381
"162_8",0.0267348475754261
"11614_9",0.9978721141815186
"11343_8",0.9969658255577087
"1708_7",0.08598203212022781
"7115_4",0.9024177193641663
"10498_10",0.5371713638305664
"2944_8",0.9882797002792358
"10474_3",0.010324605740606785
"1263_1",0.008823782205581665
"1693_4",0.9967043995857239
"9600_9",0.20263203978538513
"11173_2",0.056270238012075424
"3961_2",0.045001715421676636
"8011_1",0.8300169110298157
"7386_8",0.9889765381813049
"8787_8",0.622940719127655
"12349_9",0.9965726137161255
"1776_4",0.453081876039505
"5885_4",0.9835965633392334
"220_4",0.016654260456562042
"5547_8",0.996691107749939
"2853_1",0.06294777989387512
"2157_2",0.32962003350257874
"11667_2",0.38091298937797546
"194_7",0.8572909235954285
"1633_1",0.005460530519485474
"6897_2",0.05013574659824371
"11568_2",0.012003635056316853
"9219_1",0.04180429130792618
"477_8",0.9913530945777893
"8980_3",0.08110183477401733
"4612_10",0.9723725914955139
"8030_10",0.9943758249282837
"1846_8",0.9824331998825073
"2786_8",0.9947775602340698
"2634_1",0.007316860370337963
"3110_8",0.9980265498161316
"11587_8",0.9948851466178894
"11262_8",0.9941146969795227
"5680_7",0.008640337735414505
"4583_4",0.010124552063643932
"1451_1",0.022547926753759384
"4244_4",0.40038225054740906
"6176_4",0.07327501475811005
"8851_10",0.9988775849342346
"908_9",0.9978764057159424
"7494_9",0.24801144003868103
"8061_3",0.12437154352664948
"789_1",0.8116787075996399
"2374_7",0.9858198165893555
"11225_3",0.025859003886580467
"4467_4",0.01359656360000372
"8516_10",0.9904849529266357
"4121_10",0.99819415807724
"10267_7",0.016146469861268997
"6040_8",0.30832502245903015
"8338_7",0.9772447943687439
"2903_7",0.9977692365646362
"6662_9",0.9981424808502197
"5333_10",0.9975727200508118
"7470_4",0.01589810848236084
"8813_1",0.21449601650238037
"4514_3",0.5068991184234619
"9584_7",0.023371810093522072
"11706_8",0.9987493753433228
"11538_8",0.27715587615966797
"4210_1",0.017478274181485176
"8984_1",0.007025008089840412
"3431_4",0.038433365523815155
"4973_10",0.993161678314209
"12260_1",0.007592424284666777
"4267_10",0.9955270886421204
"9906_9",0.9656779766082764
"670_7",0.9935200810432434
"6270_3",0.03515790402889252
"5164_4",0.006615411955863237
"9741_2",0.0997207909822464
"3761_8",0.9911530613899231
"2651_2",0.05790626257658005
"7448_10",0.9990744590759277
"7184_9",0.9869815707206726
"1313_9",0.936274528503418
"10654_8",0.9548937678337097
"7151_1",0.006394753232598305
"2320_10",0.9864687919616699
"12033_7",0.5067051649093628
"6429_1",0.007738218177109957
"1420_4",0.7417356967926025
"3002_7",0.9793908596038818
"1299_1",0.014748403802514076
"7897_9",0.9952641725540161
"1529_4",0.2703642249107361
"9760_2",0.15801702439785004
"11318_1",0.005504662171006203
"2217_3",0.7442861199378967
"11641_2",0.03955864906311035
"7238_10",0.9989570379257202
"7710_8",0.9962491393089294
"12011_8",0.9895482063293457
"4495_7",0.9959791898727417
"11144_4",0.24074767529964447
"5625_2",0.0022973893210291862
"2926_7",0.022556323558092117
"8538_8",0.9951283931732178
"8875_10",0.9962833523750305
"10881_10",0.9960599541664124
"1662_7",0.9958819150924683
"4560_9",0.7805501818656921
"6714_4",0.002761343726888299
"9059_10",0.9981045722961426
"6631_10",0.5112898945808411
"8520_1",0.0037350389175117016
"918_4",0.3755719065666199
"3102_10",0.9820392727851868
"3611_2",0.0761386975646019
"8434_10",0.9987165927886963
"681_7",0.9982157945632935
"7386_4",0.039509180933237076
"7566_9",0.1662948578596115
"10110_10",0.9890292882919312
"10486_10",0.9974422454833984
"1492_3",0.036076292395591736
"11823_1",0.05550796538591385
"2331_9",0.9982396364212036
"2200_2",0.0077278525568544865
"9547_1",0.061712589114904404
"785_2",0.0035980804823338985
"5101_4",0.7807855010032654
"5657_10",0.9773040413856506
"6902_7",0.8405787944793701
"1490_9",0.9230582118034363
"7148_9",0.6337776780128479
"7387_8",0.9902868270874023
"8277_9",0.8623042702674866
"6912_7",0.9958254098892212
"170_2",0.7280942797660828
"7702_10",0.9987723231315613
"4393_3",0.006383727770298719
"2608_3",0.9609081745147705
"4931_8",0.9981755018234253
"10589_10",0.8933194279670715
"8623_4",0.0070495386607944965
"6057_2",0.33038511872291565
"2704_9",0.996865451335907
"1790_2",0.013825998641550541
"12370_1",0.002989383414387703
"159_1",0.014262412674725056
"343_9",0.9982201457023621
"2128_9",0.9975271821022034
"11181_8",0.9432013034820557
"11775_10",0.9966883063316345
"3514_10",0.9980613589286804
"6993_2",0.011992833577096462
"2866_9",0.9836360812187195
"1000_9",0.9886168837547302
"11772_7",0.4730641841888428
"3355_9",0.008108063600957394
"8519_8",0.998162567615509
"7879_3",0.02337801642715931
"4332_10",0.917780339717865
"5403_1",0.0047752633690834045
"1514_7",0.852707028388977
"7904_1",0.011032446287572384
"10550_2",0.39562493562698364
"11442_10",0.9985243678092957
"2821_3",0.014498980715870857
"5766_1",0.003530532354488969
"8061_9",0.9941996335983276
"2166_1",0.002599644474685192
"6206_1",0.015403876081109047
"11124_2",0.00666081765666604
"7625_10",0.9926319122314453
"90_9",0.9897234439849854
"7959_10",0.982316792011261
"7029_10",0.8244492411613464
"779_8",0.9985451698303223
"1101_4",0.007173118647187948
"11189_4",0.014423958957195282
"9790_4",0.006536601576954126
"10861_1",0.005076232831925154
"5902_2",0.09185834974050522
"9545_10",0.9657644629478455
"3730_1",0.031064065173268318
"4951_9",0.7759802937507629
"3295_1",0.008757677860558033
"9495_2",0.1109766736626625
"2876_1",0.4433212876319885
"2796_1",0.2670547068119049
"10338_3",0.4346378445625305
"10913_7",0.6933870911598206
"4685_2",0.0026859473437070847
"11586_1",0.051100559532642365
"4904_7",0.6869636178016663
"7110_7",0.9982895255088806
"2086_4",0.3839183449745178
"7372_7",0.9825372099876404
"135_9",0.9911053776741028
"7038_3",0.7756383419036865
"1119_2",0.06419898569583893
"5057_8",0.6424844264984131
"3479_10",0.998005211353302
"6489_8",0.9987106323242188
"4910_8",0.9979952573776245
"5979_10",0.9944146871566772
"11304_1",0.006280878093093634
"2102_9",0.9984169006347656
"8048_1",0.006240572780370712
"12153_7",0.941218912601471
"4832_8",0.987700879573822
"3079_9",0.9906724095344543
"8254_2",0.008280603215098381
"7981_7",0.9912185072898865
"611_1",0.021816616877913475
"307_10",0.23282884061336517
"8861_3",0.0075069633312523365
"4635_4",0.6776008605957031
"6197_7",0.9961192607879639
"6739_3",0.015774201601743698
"8588_9",0.9914212822914124
"8461_7",0.25349441170692444
"10089_1",0.023085031658411026
"2609_7",0.4981898367404938
"1418_3",0.9425613284111023
"2661_10",0.9927008152008057
"1253_9",0.9508177042007446
"8815_9",0.9921846985816956
"9867_8",0.9970453381538391
"2155_1",0.10929381102323532
"12259_4",0.8826709389686584
"11224_3",0.17656008899211884
"4781_1",0.005176924634724855
"4354_9",0.9985712766647339
"9629_9",0.9709746241569519
"3629_9",0.9927768707275391
"6445_10",0.9958986639976501
"9526_10",0.9954825639724731
"5138_2",0.009039313532412052
"349_10",0.9910489320755005
"2099_7",0.9276414513587952
"4411_1",0.19315099716186523
"8127_3",0.06334064900875092
"5225_8",0.9960169196128845
"7970_3",0.7930765151977539
"5688_7",0.8056663870811462
"12099_3",0.3105655610561371
"6020_4",0.0427204929292202
"3892_8",0.9458702206611633
"2098_8",0.9928473830223083
"4851_7",0.9868600964546204
"10967_10",0.8279387950897217
"6230_4",0.13834911584854126
"2211_2",0.06720520555973053
"11978_10",0.989136815071106
"8802_1",0.005989021621644497
"11010_3",0.008655897341668606
"10083_2",0.9336498975753784
"5588_10",0.6013551354408264
"958_10",0.9902806282043457
"6771_4",0.5646880269050598
"6767_9",0.9949546456336975
"7302_10",0.9915072917938232
"5324_3",0.0019304620800539851
"7737_10",0.9961584210395813
"8603_10",0.9828400015830994
"3029_7",0.9712969660758972
"8640_2",0.011426555924117565
"2139_1",0.004879604559391737
"6305_10",0.9941107630729675
"6884_7",0.9983245730400085
"5534_8",0.9977685213088989
"7619_8",0.9969037175178528
"10057_8",0.950184166431427
"972_7",0.9987518787384033
"6245_8",0.993410050868988
"6627_7",0.996895432472229
"3621_10",0.9864997863769531
"2290_4",0.9892275333404541
"24_4",0.04014444351196289
"5689_1",0.031642232090234756
"6497_4",0.020355461165308952
"12405_4",0.9853882193565369
"11720_7",0.9962255954742432
"10088_1",0.0025975112803280354
"9258_9",0.9984571933746338
"354_4",0.9899088144302368
"4770_10",0.993909478187561
"1035_3",0.9796673059463501
"739_1",0.007544209714978933
"6267_7",0.9944185018539429
"1562_8",0.9963975548744202
"1438_1",0.22269906103610992
"281_8",0.9977885484695435
"1818_1",0.4581131041049957
"3943_3",0.015350176952779293
"8116_4",0.6042267680168152
"6984_1",0.0017199681606143713
"5330_4",0.003804237814620137
"8821_8",0.9970086216926575
"10484_10",0.9987215399742126
"1886_4",0.011993138119578362
"7943_2",0.08287863433361053
"6438_7",0.9965521097183228
"8931_10",0.995963454246521
"10538_10",0.9951570630073547
"534_10",0.9988797307014465
"7329_2",0.020540405064821243
"6614_2",0.9475290179252625
"710_10",0.99769127368927
"3120_4",0.5828622579574585
"9046_1",0.00920424610376358
"5638_2",0.03958741948008537
"2455_4",0.07097222656011581
"2652_3",0.024429185315966606
"11006_4",0.18134759366512299
"5065_3",0.003788120113313198
